fish,stage,day,mean_y,median_y,std_y,mean_μ_μ_y,median_μ_μ_y,mean_μ_μ_hdi_3,median_μ_μ_hdi_3,mean_μ_μ_hdi_97,median_μ_μ_hdi_97,mean_σ_μ_y,median_σ_μ_y,mean_σ_μ_hdi_3,median_σ_μ_hdi_3,mean_σ_μ_hdi_97,median_σ_μ_hdi_97,mean_μ_y,median_μ_y,mean_μ_hdi_3,median_μ_hdi_3,mean_μ_hdi_97,median_μ_hdi_97,mean_ppc_y,median_ppc_y,mean_ppc_hdi_3,median_ppc_hdi_3,mean_ppc_hdi_97,median_ppc_hdi_97,plotday,μ_hdi_3_gamma_medians,μ_hdi_97_gamma_medians,μ_hdi_3_gamma_means,μ_hdi_97_gamma_means,y_gamma_means,y_gamma_medians
10.0,Washout,10.0,3.0340626533242383,3.092765071892477,0.6417612126859626,2.9443333333333332,2.592,2.122333333333333,1.977,3.781,3.201,0.6636666666666667,0.514,0.14333333333333334,0.099,1.2253333333333334,0.949,3.016833333333333,2.732,1.6823333333333335,1.5975000000000001,4.421166666666667,3.892,4.500666666666667,4.333,0.30666666666666664,0.252,9.5605,9.411999999999999,50,1.9802970052260032,3.3748631370755455,2.128758440397317,4.023227443178526,3.1209437938357234,3.178120435023263
10.0,ReRotation,1.0,4.2654157174598355,4.322926262392531,0.7399356960774971,3.6193333333333335,3.649,2.501333333333333,2.413,4.783666666666666,4.941,0.9039999999999999,0.963,0.2456666666666667,0.232,1.6376666666666668,1.778,3.8236666666666665,3.8245,1.9486666666666668,1.9714999999999998,5.649666666666666,5.627,5.166666666666667,5.132,0.6148333333333333,0.6375,10.401833333333334,10.4485,51,2.427739558743268,5.3244153072963005,2.5172708976235723,5.122612094905645,4.348628235595948,4.405090019715895
10.0,ReRotation,2.0,3.8136175288303993,3.189572606090428,1.297616401787995,3.5376666666666665,3.56,2.7119999999999997,2.678,4.391333333333333,4.469,0.7516666666666666,0.786,0.267,0.273,1.3019999999999998,1.357,3.646333333333333,3.56,2.1016666666666666,2.123,5.230166666666666,5.105499999999999,5.059166666666667,4.947,0.6806666666666666,0.6865,10.317,10.195,52,2.696370055885024,4.722788501291346,2.729362601435269,4.62988458606729,4.080822297428382,3.4982554448058996
10.0,ReRotation,3.0,4.0568872188372085,4.010147709435296,1.0982116452679176,3.4756666666666667,3.493,2.7946666666666666,2.78,4.175999999999999,4.236,0.66,0.683,0.236,0.255,1.152,1.192,3.611166666666667,3.62,2.209,2.2185,4.968333333333334,4.9795,5.010833333333333,4.989,0.5563333333333333,0.5335,10.2605,10.246,53,2.7954682903852883,4.444693454240419,2.807862262229557,4.374205806527319,4.242721743973361,4.197890769589351
10.0,ReRotation,4.0,4.661965210041734,4.261630282230514,2.069498295519104,3.4266666666666663,3.441,2.8373333333333335,2.824,4.023,4.056,0.597,0.614,0.18166666666666667,0.198,1.039,1.072,3.5541666666666667,3.578,2.2611666666666665,2.2395,4.848333333333334,4.904,5.072333333333334,4.970000000000001,0.559,0.599,10.395833333333334,10.3725,54,2.833211233967576,4.233595761841932,2.8450571461107446,4.191627956007007,5.188402211727304,4.824239681388488
10.0,ReRotation,5.0,4.488712626251691,3.454135659781097,2.8314526163095386,3.3863333333333334,3.398,2.874,2.864,3.935666666666666,3.957,0.5499999999999999,0.563,0.14633333333333332,0.149,0.9613333333333333,0.973,3.465,3.4480000000000004,2.301833333333333,2.3035,4.621333333333333,4.552,4.987166666666666,4.7940000000000005,0.5106666666666667,0.56,10.361833333333333,9.763,55,2.869154329925121,4.108120591357691,2.8789547321966142,4.084082488126451,5.408049593307389,4.524874774425662
10.0,ReRotation,6.0,5.621407794237954,4.939471127140019,2.1225850459644486,3.353,3.363,2.8930000000000002,2.894,3.8736666666666664,3.893,0.5136666666666666,0.524,0.12666666666666668,0.141,0.914,0.938,3.4964999999999997,3.5125,2.3206666666666664,2.3315,4.6425,4.645,5.1105,5.013,0.6015,0.6725,10.798333333333332,10.446,56,2.8985693202401435,4.036037533622577,2.8966904507343294,4.010426554211261,6.097338091483031,5.466241528157186
10.0,ReRotation,7.0,4.4401915438508865,4.149335148638509,1.3228941324906716,3.3243333333333336,3.333,2.8836666666666666,2.891,3.821,3.835,0.48466666666666663,0.493,0.09566666666666668,0.098,0.8553333333333333,0.866,3.4288333333333334,3.434,2.3379999999999996,2.346,4.526,4.5344999999999995,4.863,4.8294999999999995,0.5966666666666667,0.6315,10.1675,10.0475,57,2.893212225385385,3.959498543860866,2.8857802623117195,3.9429864583516294,4.683589582900611,4.407257313090196
10.0,ReRotation,8.0,3.576214610201935,3.4378168643071856,0.8098698678443491,3.299666666666667,3.307,2.8540000000000005,2.869,3.778,3.793,0.4613333333333334,0.468,0.09000000000000001,0.091,0.824,0.834,3.360333333333333,3.3665000000000003,2.3476666666666666,2.333,4.3605,4.32,4.790333333333334,4.7615,0.5338333333333333,0.534,9.873166666666666,9.854,58,2.870922372900291,3.9100080757734528,2.855890259071601,3.892748216138597,3.6929476707293087,3.558821065606432
10.0,ReRotation,9.0,4.7536202049079375,4.107585541648085,2.031177890747926,3.2786666666666666,3.285,2.8089999999999997,2.824,3.7323333333333335,3.748,0.442,0.448,0.08600000000000001,0.088,0.7963333333333334,0.804,3.3691666666666666,3.3885,2.4171666666666667,2.4139999999999997,4.41,4.4485,4.893,4.7509999999999994,0.4765,0.494,10.2255,10.030000000000001,59,2.825826420465673,3.8582659086522297,2.8107537167106185,3.8410062724509806,5.255522092707196,4.667051993680736
10.0,ReRotation,10.0,3.630559708295749,2.75902139505239,1.4682890064382437,3.2603333333333335,3.266,2.7663333333333333,2.779,3.6970000000000005,3.701,0.425,0.43,0.08,0.082,0.773,0.781,3.3028333333333335,3.269,2.358,2.356,4.275833333333334,4.2085,4.7755,4.6875,0.5543333333333333,0.531,10.030333333333333,9.852,60,2.7806116897906255,3.8065027938379474,2.767874438224678,3.800536563888359,3.978224802241917,3.184975400712598
10.0,ReRotation,11.0,3.821668488502631,3.6205072039847863,1.1562659993944375,3.2439999999999998,3.249,2.7303333333333337,2.741,3.687666666666667,3.689,0.41100000000000003,0.415,0.08033333333333333,0.076,0.757,0.757,3.3064999999999998,3.3005,2.3736666666666664,2.3795,4.243166666666666,4.2379999999999995,4.739833333333333,4.6745,0.492,0.47550000000000003,9.923333333333334,9.9285,61,2.742403793645904,3.7886481414713935,2.731907752231029,3.7873482172070894,4.037246881596734,3.8462687431620153
10.0,ReRotation,12.0,3.1799121167848505,3.206741161028611,0.5740027970975766,3.2275000000000005,3.2275,2.7025,2.7025,3.6950000000000003,3.6950000000000003,0.3975,0.3975,0.0815,0.08149999999999999,0.7425,0.7424999999999999,3.2609999999999997,3.2649999999999997,2.3123333333333336,2.303,4.167333333333334,4.176500000000001,4.646,4.6485,0.5698333333333333,0.5505,9.6815,9.704,62,2.7041371011187243,3.790854875307792,2.7041371011187243,3.790854875307792,3.246933672349963,3.2732339502917664
10.0,ReRotation,13.0,3.628034461947331,3.7821443995185158,0.5796526560057553,3.2155,3.2155,2.688,2.688,3.7099999999999995,3.71,0.387,0.387,0.06999999999999999,0.07,0.719,0.719,3.2775,3.287,2.3435,2.3725,4.1745,4.1985,4.652333333333334,4.66,0.486,0.509,9.616,9.6235,63,2.689214479106828,3.7997399442520146,2.6892144791068286,3.7997399442520146,3.688318761346718,3.8400790136198117
10.0,ReRotation,14.0,2.788560315740879,2.8138924574867517,0.6413784045504176,3.205,3.205,2.6595,2.6595,3.7069999999999994,3.707,0.37799999999999995,0.378,0.0665,0.0665,0.7065,0.7064999999999999,3.217833333333333,3.2205000000000004,2.3201666666666667,2.3115,4.1098333333333334,4.0995,4.650666666666667,4.6594999999999995,0.4044999999999999,0.393,9.784833333333333,9.791,64,2.6606078699745717,3.7938106947611776,2.6606078699745717,3.7938106947611767,2.8823261355040555,2.9068882512193928
10.0,ReRotation,15.0,4.4500164466063,4.521567765659468,1.4754691518184941,4.1296,3.2,3.3421999999999996,2.639,4.9206,3.699,0.9336,0.374,0.25220000000000004,0.067,1.661,0.703,4.1408000000000005,3.318,2.5956,2.359,5.6658,4.268,5.4798,4.978,0.8790000000000001,0.733,10.8908,10.545,65,2.6401333070182766,3.7851539474325264,3.354817897734441,5.260372608891278,4.747349110395799,4.814942405937567
12.0,Baseline,1.0,4.368008103232767,3.7907507220620826,1.8181446797874234,5.467333333333333,5.524,4.387666666666667,4.397,6.6306666666666665,6.753,1.7236666666666665,1.773,0.531,0.53,2.989333333333333,3.098,5.1635,4.981,2.7665,2.6535,7.610499999999999,7.402,6.427833333333333,6.1975,1.192,1.1004999999999998,12.320333333333332,12.1905,1,4.439005867734461,7.560741578761174,4.429916290969328,7.399996079350525,4.808285476957624,4.280589603277884
12.0,Baseline,2.0,7.2280976722789925,6.722838657033887,2.8817284702989077,5.304333333333333,5.354,4.351,4.369,6.2796666666666665,6.386,1.5823333333333334,1.625,0.553,0.533,2.6986666666666665,2.772,5.897833333333334,5.888,3.1885,3.2865,8.7415,8.497,7.063,6.9825,1.6139999999999999,1.621,13.085166666666666,12.743500000000001,2,4.41174095037339,7.079256135604122,4.397144623266624,6.949438587568874,7.902816692821226,7.436643087151027
12.0,Baseline,3.0,7.149237915942341,6.5740931119231245,3.117908028293212,5.161333333333333,5.205,4.308666666666667,4.315,5.992,6.067,1.4603333333333335,1.497,0.5853333333333333,0.593,2.4823333333333335,2.552,5.675666666666667,5.728,3.1553333333333335,3.2140000000000004,8.4225,8.1875,6.955000000000001,6.8525,1.4511666666666667,1.4425,13.014333333333333,12.7915,3,4.368369596912806,6.690026865302728,4.360762268549599,6.590911258866431,7.93179524532033,7.4072422097827415
12.0,Baseline,4.0,7.7538531401647885,6.939953135690709,4.149229207511344,5.035,5.074,4.279333333333334,4.296,5.773333333333333,5.842,1.3546666666666667,1.387,0.5616666666666666,0.57,2.289,2.343,5.498,5.4845,3.0096666666666665,3.0095,8.334333333333333,8.0695,6.923500000000001,6.78,1.2025,1.2149999999999999,13.201666666666668,12.784500000000001,4,4.345586473700387,6.393155781526656,4.327684867440911,6.3069318888931765,8.96215550748131,8.241646698563198
12.0,Baseline,5.0,6.57972558276121,7.120992631066246,1.9375099419873862,4.905,4.904999999999999,4.2375,4.237500000000001,5.561,5.561,1.248,1.248,0.524,0.524,2.1054999999999997,2.1055,5.341333333333334,5.51,3.122833333333334,3.165,7.6985,7.865,6.551666666666667,6.6555,1.2656666666666665,1.2925,12.165,12.2135,5,4.280075524289432,6.034133114014157,4.280075524289431,6.034133114014157,6.932614935169666,7.4503251655356015
12.0,Baseline,6.0,7.690981215921347,7.737975574190761,1.870792640463189,4.8065,4.8065,4.197500000000001,4.1975,5.4005,5.4005,1.1689999999999998,1.169,0.47,0.47,1.942,1.942,5.377333333333333,5.420999999999999,3.1613333333333333,3.1555,7.8135,7.867,6.689333333333334,6.7435,1.4761666666666666,1.4329999999999998,12.650833333333333,12.508500000000002,6,4.232167814734755,5.819043340510626,4.232167814734756,5.819043340510626,7.978719697610677,8.024136168323288
12.0,Baseline,7.0,8.636450598630143,8.957232161863681,3.869000343546412,4.7185,4.7185,4.1575,4.157500000000001,5.266,5.266,1.099,1.099,0.438,0.438,1.8180000000000003,1.818,5.2091666666666665,5.3774999999999995,3.0308333333333333,3.054,7.631,7.9384999999999994,6.7595,6.865,1.2443333333333333,1.2475,13.191333333333333,13.0515,7,4.187938487330975,5.644898474308339,4.187938487330975,5.644898474308342,9.627440164815194,9.921210810820552
12.0,Baseline,8.0,4.348006478798217,4.401989553343453,2.143423328855412,4.64,4.64,4.109,4.109,5.1435,5.1434999999999995,1.0370000000000001,1.037,0.4045,0.40449999999999997,1.72,1.72,4.644166666666666,4.6235,2.856,2.866,6.467833333333334,6.388,6.011166666666667,5.9704999999999995,1.1723333333333334,1.2775,11.768166666666666,11.7515,8,4.135301685809677,5.492591511359228,4.135301685809677,5.492591511359227,4.937077062858513,4.985834474177723
12.0,Baseline,9.0,6.720852710552443,5.340817108810539,2.8386922418748726,4.569,4.569,4.045,4.045,5.0215000000000005,5.0215,0.9824999999999999,0.9824999999999999,0.3605,0.3605,1.6165,1.6164999999999998,4.902333333333334,4.8149999999999995,3.042333333333333,3.043,6.860499999999999,6.5440000000000005,6.203666666666667,5.9275,1.1945,1.1705,11.791333333333334,11.0655,9,4.066256537289992,5.339254011557453,4.066256537289992,5.339254011557456,7.416073453959427,6.163610663798523
12.0,Baseline,10.0,8.366962831568658,7.190415968918053,5.093297206223713,4.505,4.505,4.006,4.006,4.9430000000000005,4.943,0.934,0.9339999999999999,0.3345,0.3345,1.54,1.54,4.764833333333333,4.8235,2.967,2.9595000000000002,6.739833333333333,6.8265,6.445666666666667,6.2605,0.8985,1.0085,12.854999999999999,12.091000000000001,10,4.024496175445078,5.237419390720306,4.024496175445078,5.237419390720305,9.983575943023451,8.965232253931688
12.0,Baseline,11.0,7.202699479871968,6.330569102005635,3.811070412413101,4.4475,4.4475,3.9775000000000005,3.9775,4.8854999999999995,4.8855,0.8905,0.8905000000000001,0.316,0.316,1.4829999999999999,1.483,4.700833333333334,4.7955000000000005,3.0416666666666665,3.0229999999999997,6.553,6.6905,6.217333333333333,6.076499999999999,0.7995,0.8554999999999999,12.016666666666666,11.475999999999999,11,3.9941355634504614,5.162777901953157,3.9941355634504623,5.162777901953156,8.303881043469145,7.53154266361285
12.0,Baseline,12.0,7.222558450813861,6.1821884034091985,3.9709556480633474,4.3950000000000005,4.395,3.9345,3.9345,4.8235,4.823499999999999,0.8515,0.8514999999999999,0.293,0.29300000000000004,1.4240000000000002,1.424,4.645666666666667,4.638,2.9758333333333336,2.9595000000000002,6.3741666666666665,6.398999999999999,6.124833333333334,5.9635,1.0718333333333334,1.1644999999999999,12.057833333333335,11.6745,12,3.948968931975195,5.083436055305895,3.9489689319751955,5.083436055305894,8.40063304038266,7.486250660868381
12.0,Baseline,13.0,5.088021362223462,4.445512128745436,1.7789239218758077,4.3475,4.3475,3.8974999999999995,3.8975,4.7764999999999995,4.7765,0.8165,0.8165,0.26,0.26,1.3625,1.3625,4.484666666666667,4.452500000000001,3.0026666666666664,2.987,6.0776666666666666,6.013,5.763000000000001,5.632,1.0606666666666666,1.0514999999999999,11.125666666666667,10.899000000000001,13,3.909013470733205,5.0178959951007815,3.909013470733205,5.0178959951007815,5.462672739092824,4.863238977934943
12.0,Baseline,14.0,5.0920080239432695,4.127465128103439,2.243487070752765,4.3045,4.3045,3.8770000000000002,3.877,4.749,4.7490000000000006,0.785,0.785,0.24149999999999996,0.2415,1.3205,1.3205,4.428,4.3495,2.9416666666666664,2.9695,5.911333333333334,5.7545,5.752833333333334,5.6025,0.9681666666666667,0.9875,11.317333333333332,11.174,14,3.8869912871557357,4.97778507666229,3.886991287155736,4.977785076662291,5.659472913358622,4.787865651098036
12.0,Baseline,15.0,4.540070993364498,4.62346703765121,1.2280480320958074,4.265,4.265000000000001,3.8409999999999997,3.841,4.7115,4.7115,0.757,0.757,0.2235,0.22349999999999998,1.281,1.281,4.354333333333333,4.375,2.935166666666667,2.9455,5.831166666666667,5.805,5.620333333333334,5.606999999999999,1.0054999999999998,0.9824999999999999,10.940666666666667,10.878499999999999,15,3.8496417117651127,4.929102238103251,3.849641711765113,4.929102238103251,4.747732093920884,4.827810543751224
12.0,Baseline,16.0,5.493783640825295,4.475821967061234,3.1995107591341343,4.229,4.229,3.7995,3.7995,4.6765,4.6765,0.7319999999999999,0.732,0.2115,0.2115,1.2485,1.2485,4.341666666666666,4.342499999999999,2.9440000000000004,2.9775,5.795333333333333,5.758,5.7475,5.561999999999999,0.9236666666666666,0.884,11.371166666666667,10.9975,16,3.8073253398172278,4.885189712768791,3.8073253398172278,4.885189712768791,6.480399302419633,5.5967076014773625
12.0,Baseline,17.0,4.071566680266716,4.090253023594178,0.9538504981109999,4.1964999999999995,4.1965,3.7635,3.7635,4.6555,4.6555,0.709,0.709,0.20450000000000002,0.20450000000000002,1.2215,1.2215,4.241666666666666,4.2695,2.9393333333333334,2.947,5.583166666666667,5.5755,5.490166666666667,5.5085,0.9266666666666667,0.899,10.6115,10.583,17,3.770886940568056,4.856555602526151,3.770886940568056,4.856555602526151,4.213366023304125,4.231463612648853
12.0,Baseline,18.0,6.137353255504959,5.325609583931415,3.5891367149165174,4.1665,4.1665,3.7285,3.7285,4.6395,4.6395,0.6880000000000001,0.688,0.19299999999999998,0.193,1.1940000000000002,1.194,4.3196666666666665,4.3655,2.946,2.9615,5.7459999999999996,5.797000000000001,5.760833333333333,5.586,0.9523333333333333,1.0685,11.3785,10.972,18,3.7351430040376465,4.8326752269368045,3.735143004037647,4.832675226936802,7.247142098613505,6.539656003069094
12.0,Baseline,19.0,6.1703469794592465,5.40635578671019,3.1014154966295355,4.139,4.139,3.6905,3.6905,4.6215,4.621499999999999,0.669,0.669,0.1915,0.1915,1.1820000000000002,1.182,4.317333333333333,4.3525,2.974833333333333,2.9859999999999998,5.6995000000000005,5.729,5.75,5.647500000000001,0.9913333333333334,0.973,11.355666666666666,10.9205,19,3.697107404716953,4.811675661852022,3.697107404716953,4.811675661852024,7.0346438850952095,6.353189866421536
12.0,Baseline,20.0,4.946988072548774,4.528734866758874,3.0944823538907715,4.114,4.114000000000001,3.6620000000000004,3.662,4.612,4.612,0.652,0.652,0.167,0.167,1.1460000000000001,1.146,4.175333333333334,4.2095,2.826166666666667,2.872,5.538166666666666,5.5665,5.758500000000001,5.723000000000001,0.8648333333333333,0.953,11.664499999999999,11.058,20,3.6670669850708304,4.791674559853454,3.667066985070831,4.791674559853452,5.946412576807198,5.5842150761997
12.0,Baseline,21.0,5.523189513831682,3.921751594890937,3.2852905637909755,4.091,4.091,3.6385,3.6385,4.607,4.607,0.6365,0.6365000000000001,0.1505,0.15050000000000002,1.117,1.117,4.1875,4.1135,2.9116666666666666,2.878,5.5360000000000005,5.3185,5.613499999999999,5.346,0.9393333333333334,0.9395,11.1925,10.579,21,3.6426432408005276,4.77829866830113,3.642643240800528,4.77829866830113,6.55040836589924,5.1784440013320925
12.0,Baseline,22.0,4.685976217007503,4.109168933700539,1.206491519472486,4.069999999999999,4.07,3.6065,3.6065,4.5965,4.5965,0.6224999999999999,0.6225,0.1665,0.1665,1.122,1.1219999999999999,4.169666666666667,4.145,2.8821666666666665,2.8775,5.4755,5.3935,5.435333333333333,5.364000000000001,0.9500000000000001,0.9115,10.709666666666665,10.619,22,3.6116139434151497,4.769616125484387,3.6116139434151497,4.769616125484387,4.881249060663844,4.328359906286954
12.0,Baseline,23.0,4.338745692538523,3.7553324320015604,1.5834077207973447,4.0505,4.0504999999999995,3.576,3.5759999999999996,4.5915,4.5915,0.61,0.61,0.166,0.166,1.11,1.1099999999999999,4.111833333333333,4.071,2.8561666666666667,2.827,5.385333333333333,5.239000000000001,5.4295,5.3355,0.8815,0.8865000000000001,10.713166666666666,10.8875,23,3.5811265146152516,4.761277503123812,3.581126514615252,4.761277503123815,4.684137596021779,4.14260737133105
12.0,Baseline,24.0,4.252434393110829,4.050317237575771,1.4854649669996531,4.0325,4.032500000000001,3.547,3.5469999999999997,4.5889999999999995,4.589,0.598,0.598,0.154,0.154,1.0885,1.0885,4.087166666666667,4.096500000000001,2.8670000000000004,2.8685,5.341666666666666,5.2985,5.3996666666666675,5.314500000000001,1.0231666666666668,1.0235,10.76,10.6995,24,3.551449352572005,4.752649291750037,3.5514493525720057,4.752649291750037,4.56505380109223,4.37564754378189
12.0,Baseline,25.0,5.4126576555250825,4.418540909014785,2.4975504779382245,4.2108,4.024,3.4332000000000003,3.532,5.006600000000001,4.587,0.9212,0.592,0.24619999999999997,0.147,1.6608,1.078,4.4726,4.276,2.6852,2.69,6.3404,5.771,5.8334,5.63,0.954,0.986,11.3772,11.161,25,3.53607187663918,4.747715521083215,3.444912106397971,5.341413077780569,6.066657259067408,5.173517412683462
12.0,Rotation,1.0,5.279822544011812,4.182131140619553,2.8007359317651894,4.522666666666667,4.491,3.398,3.285,5.570666666666667,5.636,1.3603333333333332,1.415,0.3986666666666667,0.395,2.4120000000000004,2.535,4.691666666666666,4.5075,2.4446666666666665,2.3405,7.0698333333333325,6.662,6.047166666666667,5.7725,1.0088333333333332,0.95,11.850666666666667,11.6025,26,3.316232160310293,6.287265535447544,3.4287765690421828,6.172731980739794,6.090502321670322,5.125863881840745
12.0,Rotation,2.0,5.199766726603694,4.797898359755285,2.0701239413855657,4.609000000000001,4.586,3.720666666666667,3.624,5.431333333333334,5.44,1.2143333333333333,1.251,0.38566666666666666,0.406,2.0909999999999997,2.166,4.789499999999999,4.7265,2.731,2.6645000000000003,6.9745,6.7405,6.0551666666666675,5.933,0.9491666666666667,0.906,11.638,11.332,27,3.653962629228833,5.946616650797443,3.747045480859927,5.907525992880822,5.683917073573853,5.313244098415362
12.0,Rotation,3.0,5.4273348065132625,4.691516181373345,2.552605639026901,4.672666666666667,4.655,3.9586666666666672,3.914,5.390999999999999,5.414,1.114,1.141,0.332,0.345,1.9120000000000001,1.941,4.842666666666667,4.7585,2.9166666666666665,2.92,6.903833333333334,6.595000000000001,6.0921666666666665,5.926,1.0905,1.043,11.475833333333334,10.9925,28,3.934122837026425,5.831298989854037,3.9771041874733646,5.7984435602062945,6.105251860697807,5.443420552627637
12.0,Rotation,4.0,5.438565709856792,5.0893780752541415,1.816051993597769,4.722,4.708,4.093,4.048,5.342333333333333,5.345,1.039,1.06,0.2833333333333333,0.306,1.8196666666666665,1.854,4.9195,4.885,3.1041666666666665,3.0975,6.901,6.694,6.131666666666667,6.0009999999999994,1.3383333333333332,1.284,11.591500000000002,11.4725,29,4.06333639409879,5.7329126548169365,4.10601539055915,5.717362721886081,5.8067080721896955,5.478313042622257
12.0,Rotation,5.0,5.1708990419187995,4.177981253333969,3.1320727994156723,4.761666666666667,4.75,4.203,4.183,5.338666666666666,5.337,0.9803333333333333,0.997,0.22266666666666665,0.238,1.7206666666666666,1.751,4.8021666666666665,4.716,3.014333333333333,3.0205,6.622166666666666,6.43,6.114,5.9399999999999995,1.2271666666666667,1.2135,11.881666666666668,11.5695,30,4.191999473010829,5.686747128247193,4.21084299420765,5.677240222886274,6.16182560481656,5.305669193955837
12.0,Rotation,6.0,4.375862534592522,4.197443936285579,0.6958260826653149,4.794333333333333,4.785,4.251,4.243,5.348333333333333,5.342,0.9329999999999999,0.947,0.18200000000000002,0.192,1.6376666666666668,1.66,4.787833333333333,4.763,3.16,3.206,6.478333333333333,6.474,5.930499999999999,5.8945,1.3058333333333334,1.3365,11.360833333333332,11.282,31,4.248780665795727,5.658659819238464,4.256185492964892,5.656821514580359,4.447902272614708,4.272397598135525
12.0,Rotation,7.0,6.305384341869384,6.206634447724339,2.458684231453112,4.821,4.813,4.282666666666667,4.267,5.384333333333333,5.361,0.8933333333333334,0.905,0.15833333333333333,0.162,1.5786666666666667,1.593,5.0601666666666665,5.1165,3.3285,3.3259999999999996,6.962666666666666,6.9605,6.359000000000001,6.315,1.4753333333333334,1.5025,12.106166666666667,12.1075,32,4.271094585912251,5.653423243890817,4.286563971093381,5.670789884946214,6.8710323522208165,6.779400609902762
12.0,Rotation,8.0,9.017090455676636,9.135087821115812,4.033374744628012,4.843333333333333,4.837,4.303999999999999,4.314,5.432666666666667,5.431,0.86,0.87,0.147,0.151,1.537,1.55,5.167166666666667,5.24,3.3513333333333333,3.3775,7.1525,7.261,6.681333333333334,6.788,1.271,1.271,12.928833333333335,12.971499999999999,33,4.317519387784614,5.705739857399913,4.3073433389123625,5.703033568154642,10.048999621301896,10.156924267761632
12.0,Rotation,9.0,7.210404297625252,6.336484036990861,2.7572100630272325,4.861666666666667,4.856,4.276666666666666,4.284,5.444333333333333,5.436,0.8313333333333333,0.84,0.12766666666666668,0.139,1.4893333333333334,1.511,5.119,5.1355,3.427,3.431,6.945333333333333,6.814,6.4316666666666675,6.266,1.5456666666666665,1.5895000000000001,12.274833333333333,11.817499999999999,34,4.2870036264068885,5.6977104330785515,4.27920520267859,5.698693061776986,7.834931017076453,7.027320925996278
12.0,Rotation,10.0,7.501264159304443,6.209633356386979,4.000240104488111,4.878,4.873,4.276,4.262,5.491333333333333,5.461,0.8066666666666666,0.814,0.10466666666666667,0.105,1.436,1.446,5.08,5.093,3.4455000000000005,3.4619999999999997,6.8405,6.787,6.453666666666667,6.239,1.3063333333333333,1.403,12.343833333333334,11.5745,35,4.263723527992914,5.700946977489761,4.277707007998077,5.7269942014848,8.663401618608473,7.525706349459115
12.0,Rotation,11.0,6.334486739016487,5.73944781950979,2.3620166274914096,4.892333333333333,4.888,4.292666666666666,4.304,5.556,5.552,0.7853333333333333,0.792,0.107,0.104,1.4126666666666665,1.416,5.066833333333333,5.0515,3.4205,3.3825000000000003,6.731000000000001,6.6185,6.335833333333333,6.242,1.369,1.3399999999999999,11.840833333333334,11.746500000000001,36,4.305674392653223,5.77925305068053,4.294443667100315,5.782095098136129,6.858777740292519,6.306404180656717
12.0,Rotation,12.0,8.487667502965973,8.317349716450346,3.7588468042674457,4.9046666666666665,4.901,4.264333333333333,4.27,5.574666666666666,5.564,0.7663333333333333,0.772,0.11033333333333334,0.113,1.396,1.406,5.162333333333333,5.276,3.458833333333333,3.4385,6.9975,7.0935,6.7225,6.718999999999999,1.1445,1.1885,12.9715,12.850000000000001,37,4.271992245823088,5.787788948649966,4.266235240156354,5.795068050415143,9.442128621026944,9.286478368549247
12.0,Rotation,13.0,5.386304840435734,4.006733906959268,2.8167463698118693,4.915,4.912,4.2443333333333335,4.253,5.609666666666667,5.596,0.7496666666666667,0.755,0.10333333333333333,0.105,1.3693333333333333,1.376,4.963,4.852,3.4614999999999996,3.4285,6.589333333333333,6.3035,6.282,6.096,1.3869999999999998,1.4064999999999999,12.028166666666666,11.785499999999999,38,4.254727170940352,5.809709476364559,4.246009551568535,5.820947322360932,6.19355162050281,4.98389378509325
12.0,Rotation,14.0,6.780079180386615,6.149104955437288,2.4221248559204898,4.924,4.921,4.218666666666667,4.227,5.648666666666666,5.637,0.7346666666666666,0.739,0.10133333333333333,0.1,1.3533333333333335,1.356,5.109666666666667,5.114,3.5195000000000003,3.5345,6.807166666666667,6.745,6.418166666666667,6.3415,1.4828333333333334,1.4729999999999999,12.245,11.8315,39,4.2285763070887885,5.843475259794638,4.220288459010278,5.853985106821468,7.299301464698442,6.710830672461045
12.0,Rotation,15.0,5.895211244609837,5.69992171666937,1.4161780354115836,5.1979999999999995,4.93,4.172,4.202,6.205333333333333,5.672,1.1846666666666665,0.726,0.3143333333333333,0.104,2.018333333333333,1.348,5.331666666666667,5.2235,3.310166666666667,3.49,7.327333333333333,6.889,6.5246666666666675,6.5855,1.3575,1.3010000000000002,12.022,12.195,40,4.203714989459151,5.875020426070552,4.187702654722553,6.605549495238984,6.11058356366549,5.921934597817835
12.0,Washout,1.0,9.043361880595922,8.711161155977315,2.2803205278926404,5.636333333333333,5.734,4.173,4.112,7.06,7.272,2.0336666666666665,2.102,0.7633333333333333,0.735,3.237666666666667,3.359,6.9615,6.9435,3.4951666666666665,3.493,10.552999999999999,10.5205,8.072666666666667,8.07,1.9568333333333332,1.9045,14.270666666666665,14.190999999999999,41,4.197028975444967,8.152255904688165,4.263249541587245,7.903929454560659,9.405616664209369,9.08572262295631
12.0,Washout,2.0,5.7733577805171,4.987125424517529,1.994998122951693,5.3693333333333335,5.441,4.255333333333334,4.295,6.473,6.636,1.848,1.897,0.7949999999999999,0.82,2.925333333333333,2.995,5.606000000000001,5.3155,2.8996666666666666,2.8865,8.299333333333333,7.8335,6.793833333333333,6.4830000000000005,1.4383333333333332,1.455,12.750833333333333,12.4735,42,4.3959223825924,7.407417771918195,4.3512100961609095,7.22722727630804,6.189463255532669,5.455469113303359
